,,,,,,,,
2.0581,2.0092,1.9921,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0549,2.0049,1.9969,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0498,2,2.0009,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0447,1.9964,2.0075,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0395,1.9927,2.0137,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0334,1.9895,2.0209,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0276,1.9878,2.0277,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.02,1.9868,2.0363,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0133,1.9856,2.0447,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0078,1.985,2.0525,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.001,1.9848,2.0597,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9947,1.9865,2.0661,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9871,1.9884,2.0732,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.981,1.989,2.0791,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9742,1.9895,2.0851,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.968,1.9904,2.0909,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9615,1.9917,2.0963,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9563,1.9922,2.1007,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9509,1.9932,2.1046,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9473,1.9935,2.1082,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9435,1.9938,2.1109,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9409,1.9938,2.1129,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9398,1.9934,2.1146,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9389,1.9928,2.1145,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9393,1.9916,2.1131,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9397,1.991,2.1112,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9405,1.9897,2.1085,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9421,1.9891,2.1041,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9445,1.9887,2.0987,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9476,1.9878,2.0906,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9507,1.9867,2.0822,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9538,1.9869,2.0731,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9567,1.9859,2.064,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9592,1.9864,2.0531,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.963,1.9876,2.0426,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9661,1.9892,2.032,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9707,1.9906,2.0207,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9745,1.9917,2.0098,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9777,1.9937,1.9982,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9816,1.9939,1.988,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9847,1.9951,1.979,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9876,1.9962,1.9711,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9909,1.9976,1.965,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9942,1.9978,1.9582,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9967,1.9982,1.9541,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
1.9991,1.9987,1.9514,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0012,1.9988,1.9487,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0039,1.9981,1.9467,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0064,1.9978,1.9468,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0096,1.9969,1.949,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0122,1.9965,1.9526,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0154,1.9947,1.9578,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0189,1.9944,1.9626,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0221,1.995,1.9672,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0265,1.9949,1.9733,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0309,1.9952,1.9782,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0351,1.9959,1.9832,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0392,1.9968,1.9878,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0442,1.9978,1.992,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0483,2.0008,1.9963,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0535,2.0027,1.9995,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0579,2.0055,2.0012,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.061,2.0097,2.0017,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0645,2.0141,2.0021,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0665,2.0187,2.0005,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0697,2.0232,1.9972,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0725,2.0301,1.9932,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0744,2.0359,1.9886,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0774,2.0426,1.9838,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0814,2.0484,1.9793,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0867,2.0562,1.9745,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.0933,2.0633,1.9684,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1001,2.0715,1.9636,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1078,2.0782,1.9601,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1162,2.0858,1.9577,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1257,2.0925,1.9577,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1382,2.0997,1.9594,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1524,2.106,1.9616,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1677,2.1121,1.9662,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1826,2.1169,1.9726,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1994,2.1217,1.9811,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.2155,2.1251,1.9922,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.2315,2.1271,2.005,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.2464,2.1286,2.0203,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.2599,2.1303,2.0348,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.2712,2.1314,2.0513,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.2805,2.1301,2.0685,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.2879,2.1291,2.0859,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.2918,2.1276,2.1016,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.2935,2.126,2.1161,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.294,2.1246,2.1293,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.292,2.1243,2.1422,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.286,2.124,2.1529,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.2789,2.1265,2.1627,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.2692,2.1303,2.1707,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.2579,2.1337,2.1785,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.2465,2.1378,2.1849,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.2327,2.1434,2.19,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.2199,2.1495,2.1934,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.2085,2.1551,2.1943,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1978,2.161,2.1939,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1881,2.1669,2.1932,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1801,2.1718,2.1919,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1719,2.176,2.1905,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1678,2.1802,2.1884,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1644,2.1823,2.1854,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1628,2.1827,2.1823,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.163,2.1835,2.1792,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1641,2.1822,2.1756,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1645,2.1808,2.1711,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.167,2.1772,2.166,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1698,2.1738,2.1619,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1738,2.1695,2.1575,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.178,2.1649,2.152,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1802,2.159,2.146,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1828,2.1539,2.1401,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1831,2.1484,2.1341,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1831,2.1429,2.1281,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.183,2.1374,2.122,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1822,2.1325,2.1166,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1798,2.1268,2.11,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1762,2.12,2.1032,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1719,2.1146,2.0965,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.167,2.1082,2.0908,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1625,2.1015,2.0873,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1572,2.0946,2.083,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1518,2.089,2.0811,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1463,2.0827,2.0796,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1419,2.0769,2.0797,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1375,2.0711,2.0802,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1347,2.0648,2.0804,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1324,2.0592,2.081,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1325,2.054,2.0822,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1329,2.0488,2.0832,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1355,2.044,2.0821,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1389,2.0407,2.0807,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1417,2.0363,2.0782,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1468,2.0324,2.0735,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1524,2.0304,2.0684,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1586,2.0288,2.0624,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1643,2.0303,2.057,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1713,2.0322,2.0504,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1784,2.0372,2.0447,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1881,2.0459,2.0383,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.1983,2.0575,2.0333,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.21,2.0742,2.0304,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.2254,2.0938,2.0315,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.2434,2.1197,2.0345,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.2642,2.152,2.0418,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.2895,2.1923,2.0548,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.3178,2.2403,2.0737,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.3517,2.2975,2.0981,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.3909,2.3643,2.1293,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.4365,2.44,2.1672,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.4878,2.5262,2.2126,0,0,0,0,0,0
1,1,1,1,1,1,1,1,1
2.5451,2.6214,2.2649,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
2.6114,2.7263,2.3246,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
2.6843,2.8405,2.3911,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
2.7663,2.9621,2.4638,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
2.856,3.0904,2.5431,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
2.9529,3.2246,2.6286,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
3.0568,3.3631,2.7202,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
3.1654,3.5047,2.8163,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
3.2812,3.6474,2.9159,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
3.4015,3.7914,3.0181,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
3.5252,3.9319,3.1231,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
3.6514,4.0691,3.2287,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
3.779,4.2015,3.3355,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
3.9069,4.3262,3.4411,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
4.0355,4.4443,3.546,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
4.162,4.5542,3.6486,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
4.2841,4.6567,3.7477,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
4.4012,4.7492,3.8435,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
4.5125,4.8323,3.9342,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
4.617,4.9063,4.0213,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
4.7147,4.9716,4.103,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
4.8054,5.0264,4.1786,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
4.8867,5.0714,4.2476,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
4.9588,5.1071,4.3105,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
5.025,5.1351,4.3664,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
5.0827,5.1556,4.4153,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
5.1316,5.1713,4.4586,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
5.1728,5.1801,4.4945,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
5.2061,5.1846,4.5262,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
5.2326,5.1837,4.5515,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
5.2525,5.1814,4.5729,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
5.2658,5.178,4.5886,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
5.2739,5.1704,4.6001,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
5.2775,5.1625,4.6087,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
5.2755,5.1529,4.6126,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
5.2718,5.1432,4.6127,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
5.2654,5.1322,4.6095,0,0,0,0,0,0
4,4,4,4,4,4,4,4,4
5.2571,5.1219,4.6045,0,0,0,0,0,0
